Package_Name	Class_Name	Function_Name	Func_Readability
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	getActivitiesForward		0.04087765957446808
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	getActivitiesBackward		0.004943181818181818
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	setWeekDayType		0.818529411764706
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	getWeekDayType		0.02379310344827586
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	findClosestWorkingTime		1.46
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	setPublicHoliDayType		0.01095959595959596
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	isPublicHoliDay		0.0
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	isNonWorkingDay		0.0
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	getDayTypeDate		0.0
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	setPublicHolidays		0.0047252747252747255
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	setBusinessHours		0.0
net.sourceforge.ganttproject.calendar	AlwaysWorkingTimeCalendarImpl	setIntervalManager		0.0
net.sourceforge.ganttproject.calendar	BusinessHoursOptions	BusinessHoursOptions		0.1290909090909091
net.sourceforge.ganttproject.calendar	BusinessHoursOptions	createOptions		0.015777777777777776
net.sourceforge.ganttproject.calendar	BusinessHoursOptions	loadPersistentValue		0.03253206349206349
net.sourceforge.ganttproject.calendar	LoadingSemaphor	LoadingSemaphor		0.011025641025641025
net.sourceforge.ganttproject.calendar	LoadingSemaphor	setEndDate		0.605
net.sourceforge.ganttproject.calendar	BusinessHourOption	BusinessHourOption		0.010172413793103447
net.sourceforge.ganttproject.calendar	CalendarActivityImpl	CalendarActivityImpl		0.0
net.sourceforge.ganttproject.calendar	GanttDaysOff	GanttDaysOff		0.07003125
net.sourceforge.ganttproject.calendar	GanttDaysOff	equals		0.014927536231884059
net.sourceforge.ganttproject.calendar	GanttDaysOff	isADayOff		0.04463768115942029
net.sourceforge.ganttproject.calendar	GPCalendarBase	shiftDate		0.05843073593073592
net.sourceforge.ganttproject.calendar	Interval	setType		0.12384615384615386
net.sourceforge.ganttproject.calendar	IntervalManager	addInterval		0.11214285714285714
net.sourceforge.ganttproject.calendar	IntervalManager	addIntervalType		1.61
net.sourceforge.ganttproject.calendar	IntervalManager	getIntervalTypeByDescription		0.215
net.sourceforge.ganttproject.calendar	IntervalManager	deleteIntervalType		0.322
net.sourceforge.ganttproject.calendar	IntervalManager	isDayLocked		1.21
net.sourceforge.ganttproject.calendar	IntervalManager	getColorForIntervalsDay		0.3464583333333333
