Package_Name	Class_Name	Function_Name	Func_Readability
org.jfree.chart.axis	Axis	setLabel		NaN
org.jfree.chart.axis	Axis	setAttributedLabel		NaN
org.jfree.chart.axis	Axis	createAttributedLabel		NaN
org.jfree.chart.axis	Axis	setLabelFont		NaN
org.jfree.chart.axis	Axis	setLabelPaint		NaN
org.jfree.chart.axis	Axis	setLabelInsets		NaN
org.jfree.chart.axis	Axis	setLabelAngle		NaN
org.jfree.chart.axis	Axis	setLabelLocation		NaN
org.jfree.chart.axis	Axis	setAxisLineVisible		NaN
org.jfree.chart.axis	Axis	setAxisLinePaint		NaN
org.jfree.chart.axis	Axis	setAxisLineStroke		NaN
org.jfree.chart.axis	Axis	setTickLabelsVisible		NaN
org.jfree.chart.axis	Axis	setMinorTickMarksVisible		NaN
org.jfree.chart.axis	Axis	setTickLabelFont		NaN
org.jfree.chart.axis	Axis	setTickLabelPaint		NaN
org.jfree.chart.axis	Axis	setTickLabelInsets		NaN
org.jfree.chart.axis	Axis	setTickMarksVisible		NaN
org.jfree.chart.axis	Axis	setTickMarkInsideLength		NaN
org.jfree.chart.axis	Axis	setTickMarkOutsideLength		NaN
org.jfree.chart.axis	Axis	setTickMarkStroke		NaN
org.jfree.chart.axis	Axis	setTickMarkPaint		NaN
org.jfree.chart.axis	Axis	setMinorTickMarkInsideLength		NaN
org.jfree.chart.axis	Axis	setMinorTickMarkOutsideLength		NaN
org.jfree.chart.axis	Axis	setPlot		NaN
org.jfree.chart.axis	Axis	setFixedDimension		NaN
org.jfree.chart.axis	Axis	reserveSpace		NaN
org.jfree.chart.axis	Axis	refreshTicks		NaN
org.jfree.chart.axis	Axis	createAndAddEntity		NaN
org.jfree.chart.axis	Axis	getLabelEnclosure		NaN
org.jfree.chart.axis	Axis	labelLocationX		NaN
org.jfree.chart.axis	Axis	labelLocationY		NaN
org.jfree.chart.axis	Axis	labelAnchorH		NaN
org.jfree.chart.axis	Axis	labelAnchorV		NaN
org.jfree.chart.axis	Axis	drawLabel		NaN
org.jfree.chart.axis	Axis	drawAttributedLabel		NaN
org.jfree.chart.axis	Axis	drawAxisLine		NaN
org.jfree.chart.axis	AxisLabelLocation	AxisLabelLocation		NaN
org.jfree.chart.axis	AxisLocation	AxisLocation		NaN
org.jfree.chart.axis	AxisLocation	getOpposite		NaN
org.jfree.chart.axis	AxisSpace	setTop		NaN
org.jfree.chart.axis	AxisSpace	setBottom		NaN
org.jfree.chart.axis	AxisSpace	setLeft		NaN
org.jfree.chart.axis	AxisSpace	setRight		NaN
org.jfree.chart.axis	AxisSpace	ensureAtLeast		NaN
org.jfree.chart.axis	AxisSpace	shrink		NaN
org.jfree.chart.axis	AxisSpace	expand		NaN
org.jfree.chart.axis	AxisSpace	reserved		NaN
org.jfree.chart.axis	AxisState	AxisState		NaN
org.jfree.chart.axis	AxisState	setCursor		NaN
org.jfree.chart.axis	AxisState	moveCursor		NaN
org.jfree.chart.axis	AxisState	cursorUp		NaN
org.jfree.chart.axis	AxisState	cursorDown		NaN
org.jfree.chart.axis	AxisState	cursorLeft		NaN
org.jfree.chart.axis	AxisState	cursorRight		NaN
org.jfree.chart.axis	AxisState	setTicks		NaN
org.jfree.chart.axis	AxisState	setMax		NaN
org.jfree.chart.axis	CategoryAnchor	CategoryAnchor		NaN
org.jfree.chart.axis	CategoryAxis	CategoryAxis		NaN
org.jfree.chart.axis	CategoryAxis	setLowerMargin		NaN
org.jfree.chart.axis	CategoryAxis	setUpperMargin		NaN
org.jfree.chart.axis	CategoryAxis	setCategoryMargin		NaN
org.jfree.chart.axis	CategoryAxis	setMaximumCategoryLabelLines		NaN
org.jfree.chart.axis	CategoryAxis	setMaximumCategoryLabelWidthRatio		NaN
org.jfree.chart.axis	CategoryAxis	setCategoryLabelPositionOffset		NaN
org.jfree.chart.axis	CategoryAxis	setCategoryLabelPositions		NaN
org.jfree.chart.axis	CategoryAxis	getTickLabelFont		NaN
org.jfree.chart.axis	CategoryAxis	getTickLabelPaint		NaN
org.jfree.chart.axis	CategoryAxis	addCategoryLabelToolTip		NaN
org.jfree.chart.axis	CategoryAxis	getCategoryLabelToolTip		NaN
